,country,year,gender,age,suicides_no,population,suicides_100k_pop,gdp_for_year,gdp_per_capita
30847,Thailand,2020,female,35-54 years,383.0,71475664,0.0,5.02E+11,7186.874092
30848,Turkey,2020,female,35-54 years,120.0,84135428,0.0,7.20E+11,8536.43332
30849,Ukraine,2020,female,35-54 years,396.0,44132049,0.0,1.55E+11,3724.938437
30850,United Kingdom,2020,female,35-54 years,448.0,67081000,0.0,2.76E+12,41059.16881
30851,United States of America,2020,female,35-54 years,1495.0,331501080,0.450978923,2.10E+13,63593.44362
30852,Uruguay,2020,female,35-54 years,44.0,3429086,0.0,53628827440,15438.41167
30853,Uzbekistan,2020,female,35-54 years,105.0,34232050,0.0,59929951114,1750.697113
30854,Antigua and Barbuda,2019,female,35-54 years,0.0,92117,0.0,1687533333,17376.64968
30855,Argentina,2019,female,35-54 years,152.0,44938712,0.338238444,4.52E+11,10056.63794
30856,Armenia,2019,female,35-54 years,1.0,2820602,0.035453424,13619291361,4604.646324
30857,Australia,2019,female,35-54 years,293.0,25340217,1.156264763,1.39E+12,54875.28596
30858,Austria,2019,female,35-54 years,91.0,8879920,1.024784007,4.45E+11,50114.40111
30859,Belarus,2019,female,35-54 years,121.0,9419758,0.0,64409647194,6837.717826
30860,Belgium,2019,female,35-54 years,216.0,11488980,0.0,5.35E+11,46591.49161
30861,Brazil,2019,female,35-54 years,1495.0,211782878,0.705911646,1.88E+12,8897.552966
30862,Brunei Darussalam,2019,female,35-54 years,0.0,438048,0.0,13469422959,31085.96193
30863,Bulgaria,2019,female,35-54 years,31.0,6975761,0.444395959,68915416142,9879.268533
30864,Canada,2019,female,35-54 years,317.0,37601230,0.843057528,1.74E+12,46338.34096
30865,Chile,2019,female,35-54 years,134.0,19039485,0.0,2.79E+11,14741.7144
30866,"China, Hong Kong SAR",2019,female,35-54 years,99.0,1407745000,0.0,1.43E+13,10143.83817
30867,Colombia,2019,female,35-54 years,122.0,50187406,0.243088874,3.23E+11,6424.979492
30868,Costa Rica,2019,female,35-54 years,19.0,5084532,0.373682376,64072870932,12693.82796
30869,Croatia,2019,female,35-54 years,28.0,4065253,0.68876402,62246206341,15311.7669
30870,Cuba,2019,female,35-54 years,75.0,11316697,0.662737546,1.03E+11,9125.878679
30871,Cyprus,2019,female,35-54 years,3.0,1228836,0.0,25758357775,29206.07672
30872,Czechia,2019,female,35-54 years,75.0,10671870,0.702782174,2.52E+11,23660.14881
30873,Denmark,2019,female,35-54 years,54.0,5814422,0.0,3.48E+11,59775.7351
30874,Dominican Republic,2019,female,35-54 years,38.0,10881882,0.0,88941299734,8282.117131
30875,Ecuador,2019,female,35-54 years,51.0,17343740,0.294054224,1.08E+11,6222.524653
30876,Egypt,2019,female,35-54 years,3.0,105618671,0.002840407,3.03E+11,3019.092283
30877,El Salvador,2019,female,35-54 years,19.0,6280217,0.0,26896660000,4167.730939
30878,Estonia,2019,female,35-54 years,7.0,1326898,0.527546202,31045591753,23397.12001
30879,Finland,2019,female,35-54 years,57.0,5521606,1.032308354,2.69E+11,48628.64176
30880,Georgia,2019,female,35-54 years,9.0,3720161,0.241925013,17477255562,4697.983652
30881,Germany,2019,female,35-54 years,588.0,83092962,0.70764116,3.89E+12,46794.89929
30882,Greece,2019,female,35-54 years,29.0,10721582,0.270482472,2.05E+11,19133.75776
30883,Grenada,2019,female,35-54 years,0.0,122724,0.0,1212694407,10827.43529
30884,Guatemala,2019,female,35-54 years,25.0,16604026,0.150565893,77020015201,4638.634943
30885,Hungary,2019,female,35-54 years,115.0,9771141,1.176935222,1.64E+11,16735.65978
30886,Iceland,2019,female,35-54 years,3.0,360563,0.832032128,24857740445,68941.46223
30887,Ireland,2019,female,35-54 years,41.0,4934340,0.0,3.99E+11,80886.61574
30888,Israel,2019,female,35-54 years,26.0,9054000,0.0,3.98E+11,43951.24773
30889,Italy,2019,female,35-54 years,323.0,59729081,0.0,2.01E+12,33641.63375
30890,Japan,2019,female,35-54 years,1495.0,126633000,1.180576943,5.15E+12,40777.6087
30891,Jordan,2019,female,35-54 years,0.0,10698683,0.0,44502895915,4405.487109
30892,Kazakhstan,2019,female,35-54 years,104.0,18513673,0.561746986,1.82E+11,9812.595808
30893,Kuwait,2019,female,35-54 years,2.0,4441100,0.045033888,1.36E+11,32373.25112
30894,Kyrgyzstan,2019,female,35-54 years,20.0,6456200,0.309779747,8871026074,1374.032105
30895,Latvia,2019,female,35-54 years,16.0,1913822,0.836023413,34308783825,17926.84159
30896,Lebanon,2019,female,35-54 years,1.0,5781907,0.017295332,51953744507,7578.172368
30897,Lithuania,2019,female,35-54 years,25.0,2794137,0.894730645,54697379017,19575.76848
30898,Luxembourg,2019,female,35-54 years,11.0,620001,1.774190687,70195715496,113218.7133
30899,Maldives,2019,female,35-54 years,0.0,504508,0.0,5607762625,10561.61351
30900,Malta,2019,female,35-54 years,1.0,504062,0.0,15215714309,30186.19596
30901,Mauritius,2019,female,35-54 years,6.0,1265711,0.474041863,14045808843,11097.16898
30902,Mexico,2019,female,35-54 years,344.0,125085311,0.275012307,1.27E+12,9950.45008
30903,Montenegro,2019,female,35-54 years,2.0,622028,0.321528934,5542674317,8910.650834
30904,Netherlands,2019,female,35-54 years,178.0,17344874,1.026239799,9.10E+11,52476.27325
30905,Nicaragua,2019,female,35-54 years,14.0,6663924,0.21008643,12611218627,1926.699694
30906,North Macedonia,2019,female,35-54 years,5.0,2076694,0.240767296,12606338449,6070.388054
30907,Panama,2019,female,35-54 years,2.0,4232532,0.047253039,66984427150,15774.25494
30908,Paraguay,2019,female,35-54 years,24.0,6530026,0.367532993,37906944075,5380.963322
30909,Peru,2019,female,35-54 years,22.0,32824861,0.0,2.28E+11,7027.612207
30910,Philippines,2019,female,35-54 years,129.0,110380804,0.116868147,3.77E+11,3485.340844
30911,Poland,2019,female,35-54 years,185.0,37965475,0.487284829,5.97E+11,15732.20313
30912,Portugal,2019,female,35-54 years,75.0,10286263,0.0,2.40E+11,23330.81729
30913,Puerto Rico,2019,female,35-54 years,15.0,3193694,0.0,1.05E+11,32850.54861
30914,Republic of Korea,2019,female,35-54 years,1495.0,304404,491.1236383,5.10E+13,45819.48008
30915,Republic of Moldova,2019,female,35-54 years,20.0,106669,0.0,1.41E+12,1489.822323
30916,Romania,2019,female,35-54 years,74.0,19371648,0.382001573,2.50E+11,12899.34611
30917,Russian Federation,2019,female,35-54 years,816.0,144406261,0.565072452,1.69E+12,11497.64925
30918,Saint Vincent and the Grenadines,2019,female,35-54 years,0.0,16000781,0.0,23306213742,1430.148259
30919,Serbia,2019,female,35-54 years,64.0,6945235,0.921495097,51514222382,7417.203649
30920,Seychelles,2019,female,35-54 years,0.0,97625,0.0,1582841059,16213.48076
30921,Singapore,2019,female,35-54 years,34.0,5703569,0.596117975,3.74E+11,65640.70795
30922,Slovakia,2019,female,35-54 years,13.0,41608,31.24399154,1.05E+11,19303.54566
30923,Slovenia,2019,female,35-54 years,29.0,2088385,1.388632843,54178877606,25942.95477
30924,South Africa,2019,female,35-54 years,23.0,58087055,0.0,3.88E+11,6624.761865
30925,Spain,2019,female,35-54 years,332.0,47134837,0.704362253,1.39E+12,29555.3157
30926,Sweden,2019,female,35-54 years,113.0,10278887,0.0,5.34E+11,51939.42974
30927,Switzerland,2019,female,35-54 years,99.0,8575280,0.0,7.32E+11,85334.51946
30928,Tajikistan,2019,female,35-54 years,7.0,9337003,0.0,8300784857,890.5444024
30929,Thailand,2019,female,35-54 years,463.0,71307763,0.64929817,5.44E+11,7817.009671
30930,Turkey,2019,female,35-54 years,202.0,83481684,0.241969244,7.61E+11,9121.515167
30931,Ukraine,2019,female,35-54 years,284.0,44386203,0.639838465,1.54E+11,3661.456204
30932,United Kingdom,2019,female,35-54 years,506.0,66836327,0.75707332,2.88E+12,43070.49836
30933,United States of America,2019,female,35-54 years,1495.0,328329953,0.455334637,2.14E+13,65279.52903
30934,Uruguay,2019,female,35-54 years,40.0,3428409,1.16672194,61231149881,17688.01501
30935,Uzbekistan,2019,female,35-54 years,118.0,33580350,0.35139598,59907674027,1784.009816
30936,Antigua and Barbuda,2018,female,35-54 years,0.0,91626,0.0,1605944444,16679.59166
30937,Argentina,2018,female,35-54 years,163.0,44494502,0.366337396,5.25E+11,11795.15939
30938,Armenia,2018,female,35-54 years,5.0,2836557,0.176270034,12457941907,4220.540321
30939,Australia,2018,female,35-54 years,285.0,24966643,1.141523111,1.43E+12,57180.7794
30940,Austria,2018,female,35-54 years,71.0,8840521,0.803120088,4.55E+11,51461.43322
30941,Belarus,2018,female,35-54 years,117.0,9438785,1.239566321,60031262269,6360.062473
30942,Belgium,2018,female,35-54 years,185.0,11427054,1.618964958,5.43E+11,47519.5531
30943,Brazil,2018,female,35-54 years,1495.0,210166592,0.711340459,1.92E+12,9151.381732
30944,Brunei Darussalam,2018,female,35-54 years,1.0,434274,0.230269369,13567351175,31628.47626
30945,Bulgaria,2018,female,35-54 years,36.0,7025037,0.512452817,66363422450,9446.700772
30946,Canada,2018,female,35-54 years,319.0,37065084,0.860648259,1.73E+12,46548.52036
30947,Chile,2018,female,35-54 years,122.0,18701450,0.652355833,2.98E+11,15888.14436
30948,"China, Hong Kong SAR",2018,female,35-54 years,99.0,1402760000,0.0,1.39E+13,9905.342004
30949,Colombia,2018,female,35-54 years,122.0,49276961,0.247580203,3.34E+11,6729.583332
30950,Costa Rica,2018,female,35-54 years,29.0,5040734,0.57531304,62420165100,12485.4239
30951,Croatia,2018,female,35-54 years,46.0,4087843,0.0,62247874949,15227.5601
30952,Cuba,2018,female,35-54 years,73.0,11328244,0.644407024,1.00E+11,8824.194008
30953,Cyprus,2018,female,35-54 years,2.0,1218831,0.164091658,25522671233,29334.11093
30954,Czechia,2018,female,35-54 years,81.0,10629928,0.761999517,2.49E+11,23419.73561
30955,Denmark,2018,female,35-54 years,50.0,5793636,0.863015902,3.57E+11,61591.92887
30956,Dominican Republic,2018,female,35-54 years,30.0,10765531,0.278667165,85555378043,8050.644076
30957,Ecuador,2018,female,35-54 years,42.0,17015672,0.246831274,1.08E+11,6295.934662
30958,Egypt,2018,female,35-54 years,6.0,103740765,0.005783647,2.50E+11,2537.125185
30959,El Salvador,2018,female,35-54 years,11.0,6276342,0.175261323,26020850000,4052.624775
30960,Estonia,2018,female,35-54 years,4.0,1321977,0.302577125,30474612057,23052.30126
30961,Finland,2018,female,35-54 years,56.0,5515525,1.015315858,2.76E+11,49964.49991
30962,Georgia,2018,female,35-54 years,9.0,3726549,0.241510309,17599700091,4722.787783
30963,Germany,2018,female,35-54 years,655.0,82905782,0.790053461,3.98E+12,47950.18081
30964,Greece,2018,female,35-54 years,44.0,10732882,0.409955127,2.12E+11,19747.34258
30965,Grenada,2018,female,35-54 years,0.0,121838,0.0,1166523556,10466.88221
30966,Guatemala,2018,female,35-54 years,20.0,16346950,0.122346982,73208583759,4478.424646
30967,Hungary,2018,female,35-54 years,84.0,9775564,0.859285459,1.61E+11,16427.37276
30968,Iceland,2018,female,35-54 years,0.0,352721,0.0,26267063758,74469.80406
30969,Ireland,2018,female,35-54 years,46.0,4867316,0.945079383,3.85E+11,79068.97461
30970,Israel,2018,female,35-54 years,25.0,8882800,0.281442788,3.74E+11,42063.45313
30971,Italy,2018,female,35-54 years,323.0,60421760,0.0,2.09E+12,34605.26273
30972,Japan,2018,female,35-54 years,1495.0,126811000,1.17891981,5.04E+12,39808.16856
30973,Jordan,2018,female,35-54 years,1.0,10459865,0.009560353,42932112676,4308.151074
30974,Kazakhstan,2018,female,35-54 years,118.0,18276452,0.645639537,1.79E+11,9812.626371
30975,Kuwait,2018,female,35-54 years,6.0,4317185,0.138979451,1.38E+11,33399.06044
30976,Kyrgyzstan,2018,female,35-54 years,19.0,6322800,0.300499779,8271108638,1308.140165
30977,Latvia,2018,female,35-54 years,13.0,1927174,0.674562857,34412210812,17856.30712
30978,Lebanon,2018,female,35-54 years,1.0,5950839,0.0,55276157552,8058.444337
30979,Lithuania,2018,female,35-54 years,35.0,2801543,1.24931154,53724663843,19176.81215
30980,Luxembourg,2018,female,35-54 years,0.0,607950,0.0,71250208996,117197.4817
30981,Maldives,2018,female,35-54 years,0.0,489758,0.0,5300962660,10279.07998
30982,Malta,2018,female,35-54 years,1.0,484630,0.0,14864712990,30672.29224
30983,Mauritius,2018,female,35-54 years,7.0,1265303,0.553227172,14181951059,11208.34382
30984,Mexico,2018,female,35-54 years,319.0,124013861,0.257229311,1.22E+12,9686.984927
30985,Montenegro,2018,female,35-54 years,2.0,622227,0.0,5504166667,8845.914219
30986,Netherlands,2018,female,35-54 years,210.0,17231624,1.218689544,9.14E+11,53018.62936
30987,Nicaragua,2018,female,35-54 years,21.0,6572233,0.319526103,13025239912,2014.575189
30988,North Macedonia,2018,female,35-54 years,7.0,2076217,0.337151656,12683070061,6108.740108
30989,Panama,2018,female,35-54 years,4.0,4165255,0.096032536,64929409212,15544.99908
30990,Paraguay,2018,female,35-54 years,25.0,6443328,0.387998252,40225448341,5782.78455
30991,Peru,2018,female,35-54 years,24.0,32203944,0.074525033,2.23E+11,6957.793411
30992,Philippines,2018,female,35-54 years,142.0,108568836,0.130792597,3.47E+11,3252.110274
30993,Poland,2018,female,35-54 years,158.0,37974750,0.416065939,5.87E+11,15468.48222
30994,Portugal,2018,female,35-54 years,65.0,10283822,0.632060726,2.42E+11,23551.04829
30995,Puerto Rico,2018,female,35-54 years,15.0,3193354,0.0,1.01E+11,31604.70151
30996,Republic of Korea,2018,female,35-54 years,1495.0,297298,502.8624478,5.05E+13,45492.80202
30997,Republic of Moldova,2018,female,35-54 years,19.0,107001,17.75684339,1.34E+12,1462.374181
30998,Romania,2018,female,35-54 years,100.0,19473970,0.513505977,2.41E+11,12398.98198
30999,Russian Federation,2018,female,35-54 years,913.0,144477859,0.631930738,1.66E+12,11287.35528
31000,Saint Vincent and the Grenadines,2018,female,35-54 years,0.0,15574909,0.0,23116699808,1458.069093
31001,Serbia,2018,female,35-54 years,55.0,6982604,0.787671763,50640650221,7252.401858
31002,Seychelles,2018,female,35-54 years,0.0,96762,0.0,1547690759,15994.81986
31003,Singapore,2018,female,35-54 years,36.0,5638676,0.638447749,3.76E+11,66679.04649
31004,Slovakia,2018,female,35-54 years,21.0,40895,51.35102091,1.06E+11,19380.51351
31005,Slovenia,2018,female,35-54 years,24.0,2073894,1.157243331,54137142149,26104.10279
31006,South Africa,2018,female,35-54 years,21.0,57339635,0.036623882,4.05E+11,7005.095413
31007,Spain,2018,female,35-54 years,326.0,46797754,0.696614628,1.42E+12,30349.7521
31008,Sweden,2018,female,35-54 years,111.0,10175214,1.090886147,5.55E+11,54589.06039
31009,Switzerland,2018,female,35-54 years,85.0,8514329,0.998317072,7.36E+11,86388.40495
31010,Tajikistan,2018,female,35-54 years,7.0,9128132,0.0,7765014424,853.2188734
31011,Thailand,2018,female,35-54 years,381.0,71127802,0.535655523,5.07E+11,7296.879608
31012,Turkey,2018,female,35-54 years,120.0,82809304,0.0,7.78E+11,9454.348443
31013,Ukraine,2018,female,35-54 years,309.0,44622518,0.69247549,1.31E+11,3096.561697
31014,United Kingdom,2018,female,35-54 years,503.0,66460344,0.756842306,2.90E+12,43646.95197
31015,United States of America,2018,female,35-54 years,1495.0,326838199,0.457412874,2.06E+13,63064.41841
31016,Uruguay,2018,female,35-54 years,61.0,3427042,1.779960677,64515038268,18703.86029
31017,Uzbekistan,2018,female,35-54 years,130.0,32956100,0.394464151,52633143808,1597.068337
31018,Antigua and Barbuda,2017,female,35-54 years,0.0,91119,0.0,1467977778,15383.5764
31019,Argentina,2017,female,35-54 years,169.0,44044811,0.383700137,6.44E+11,14613.04182
31020,Armenia,2017,female,35-54 years,0.0,2851923,0.0,11527458566,3914.527854
31021,Australia,2017,female,35-54 years,322.0,24594202,1.309251668,1.33E+12,53934.25018
31022,Austria,2017,female,35-54 years,64.0,8797566,0.72747394,4.16E+11,47312.00623
31023,Belarus,2017,female,35-54 years,121.0,9458989,0.0,54726595249,5785.670673
31024,Belgium,2017,female,35-54 years,171.0,11375158,1.503275823,5.02E+11,44089.31009
31025,Brazil,2017,female,35-54 years,1495.0,208504960,0.717009322,2.06E+12,9928.675897
31026,Brunei Darussalam,2017,female,35-54 years,0.0,430276,0.0,12128104859,28571.60829
31027,Bulgaria,2017,female,35-54 years,44.0,7075947,0.621824895,59199447421,8366.293221
31028,Canada,2017,female,35-54 years,364.0,36545236,0.996025857,1.65E+12,45129.35644
31029,Chile,2017,female,35-54 years,115.0,18368577,0.626069183,2.77E+11,14998.81706
31030,"China, Hong Kong SAR",2017,female,35-54 years,99.0,1396215000,0.007090599,1.23E+13,8816.986905
31031,Colombia,2017,female,35-54 years,127.0,48351671,0.262658968,3.12E+11,6376.706716
31032,Costa Rica,2017,female,35-54 years,24.0,4993842,0.480591897,60516043590,12225.57449
31033,Croatia,2017,female,35-54 years,49.0,4124531,1.188013861,56214427431,13629.28959
31034,Cuba,2017,female,35-54 years,98.0,11336405,0.864471585,96851000000,8541.213686
31035,Cyprus,2017,female,35-54 years,2.0,1208523,0.165491265,22870833710,26608.87509
31036,Czechia,2017,female,35-54 years,90.0,10594438,0.849502352,2.19E+11,20636.19995
31037,Denmark,2017,female,35-54 years,43.0,5764980,0.7458829,3.32E+11,57610.09818
31038,Dominican Republic,2017,female,35-54 years,46.0,10647244,0.432036685,79997975622,7609.353275
31039,Ecuador,2017,female,35-54 years,34.0,16696944,0.203630077,1.04E+11,6213.503127
31040,Egypt,2017,female,35-54 years,2.0,101789386,0.001964841,2.36E+11,2444.290387
31041,El Salvador,2017,female,35-54 years,16.0,6266654,0.255319665,24979190000,3910.254403
31042,Estonia,2017,female,35-54 years,11.0,1317384,0.834988128,26857880622,20387.28315
31043,Finland,2017,female,35-54 years,64.0,5508214,1.161901117,2.55E+11,46297.49635
31044,Georgia,2017,female,35-54 years,9.0,3728004,0.24141605,16242916916,4357.000936
31045,Germany,2017,female,35-54 years,643.0,82657002,0.777913528,3.68E+12,44542.2952
31046,Greece,2017,female,35-54 years,39.0,10754679,0.36263286,1.99E+11,18536.19072
31047,Grenada,2017,female,35-54 years,0.0,120921,0.0,1125685185,10152.83281
31048,Guatemala,2017,female,35-54 years,16.0,16087418,0.099456606,71654134379,4454.04815
31049,Hungary,2017,female,35-54 years,118.0,9787966,1.205562014,1.43E+11,14623.69665
31050,Iceland,2017,female,35-54 years,2.0,343400,0.582411182,24728285177,72010.14903
31051,Ireland,2017,female,35-54 years,41.0,4807388,0.0,3.35E+11,69601.68388
31052,Israel,2017,female,35-54 years,33.0,8713300,0.378731365,3.55E+11,40774.12961
31053,Italy,2017,female,35-54 years,313.0,60536709,0.517041652,1.96E+12,32326.67421
31054,Japan,2017,female,35-54 years,1495.0,126972000,1.177424944,4.93E+12,38891.08627
31055,Jordan,2017,female,35-54 years,0.0,10215381,0.0,41408960845,4231.51828
31056,Kazakhstan,2017,female,35-54 years,147.0,18037776,0.814956345,1.67E+11,9247.581331
31057,Kuwait,2017,female,35-54 years,4.0,4124904,0.096971954,1.21E+11,29759.46747
31058,Kyrgyzstan,2017,female,35-54 years,16.0,6198200,0.25813946,7702934800,1242.769643
31059,Latvia,2017,female,35-54 years,14.0,1942248,0.720814232,30408509602,15656.34749
31060,Lebanon,2017,female,35-54 years,1.0,6109252,0.0,53324800959,7819.60467
31061,Lithuania,2017,female,35-54 years,39.0,2828403,1.378869984,47640770634,16843.69965
31062,Luxembourg,2017,female,35-54 years,6.0,596336,1.006144187,65549868207,109921.0314
31063,Maldives,2017,female,35-54 years,0.0,472442,0.0,4754175869,9577.346946
31064,Malta,2017,female,35-54 years,0.0,467999,0.0,13221298308,28250.69777
31065,Mauritius,2017,female,35-54 years,5.0,1264613,0.395377874,13259351418,10484.90836
31066,Mexico,2017,female,35-54 years,329.0,122839258,0.267829687,1.16E+12,9287.849587
31067,Montenegro,2017,female,35-54 years,2.0,622373,0.321350701,4844592067,7784.06529
